REGION_CLASS	REGION_MEMBER	USED_MEMBER	USED_CLASS	SOURCE_TYPE
org.springframework.web.socket.handler.SessionLimitExceededException	SessionLimitExceededException(java.lang.String,org.springframework.web.socket.CloseStatus)	status	org.springframework.web.socket.handler.SessionLimitExceededException	SOURCE
org.springframework.web.socket.handler.SessionLimitExceededException	SessionLimitExceededException(java.lang.String,org.springframework.web.socket.CloseStatus)	this	org.springframework.web.socket.handler.SessionLimitExceededException	SOURCE
org.springframework.web.socket.handler.SessionLimitExceededException	SessionLimitExceededException(java.lang.String,org.springframework.web.socket.CloseStatus)	NO_STATUS_CODE	org.springframework.web.socket.CloseStatus	SOURCE
org.springframework.web.socket.handler.SessionLimitExceededException	getStatus()	status	org.springframework.web.socket.handler.SessionLimitExceededException	SOURCE
org.springframework.web.socket.handler.SessionLimitExceededException	getStatus()	this	org.springframework.web.socket.handler.SessionLimitExceededException	SOURCE
org.springframework.web.socket.CloseStatus	CloseStatus(int,java.lang.String)	code	org.springframework.web.socket.CloseStatus	SOURCE
org.springframework.web.socket.CloseStatus	CloseStatus(int,java.lang.String)	this	org.springframework.web.socket.CloseStatus	SOURCE
org.springframework.web.socket.CloseStatus	CloseStatus(int,java.lang.String)	reason	org.springframework.web.socket.CloseStatus	SOURCE
org.springframework.web.socket.CloseStatus	CloseStatus(int,java.lang.String)	this	org.springframework.web.socket.CloseStatus	SOURCE
org.springframework.web.socket.CloseStatus	getCode()	code	org.springframework.web.socket.CloseStatus	SOURCE
org.springframework.web.socket.CloseStatus	getCode()	this	org.springframework.web.socket.CloseStatus	SOURCE
org.springframework.web.socket.CloseStatus	getReason()	reason	org.springframework.web.socket.CloseStatus	SOURCE
org.springframework.web.socket.CloseStatus	getReason()	this	org.springframework.web.socket.CloseStatus	SOURCE
org.springframework.web.socket.CloseStatus	withReason(java.lang.String)	code	org.springframework.web.socket.CloseStatus	SOURCE
org.springframework.web.socket.CloseStatus	withReason(java.lang.String)	this	org.springframework.web.socket.CloseStatus	SOURCE
org.springframework.web.socket.CloseStatus	equalsCode(org.springframework.web.socket.CloseStatus)	code	org.springframework.web.socket.CloseStatus	SOURCE
org.springframework.web.socket.CloseStatus	equalsCode(org.springframework.web.socket.CloseStatus)	this	org.springframework.web.socket.CloseStatus	SOURCE
org.springframework.web.socket.CloseStatus	equalsCode(org.springframework.web.socket.CloseStatus)	code	org.springframework.web.socket.CloseStatus	SOURCE
org.springframework.web.socket.CloseStatus	equals(java.lang.Object)	this	org.springframework.web.socket.CloseStatus	SOURCE
org.springframework.web.socket.CloseStatus	equals(java.lang.Object)	code	org.springframework.web.socket.CloseStatus	SOURCE
org.springframework.web.socket.CloseStatus	equals(java.lang.Object)	this	org.springframework.web.socket.CloseStatus	SOURCE
org.springframework.web.socket.CloseStatus	equals(java.lang.Object)	code	org.springframework.web.socket.CloseStatus	SOURCE
org.springframework.web.socket.CloseStatus	equals(java.lang.Object)	reason	org.springframework.web.socket.CloseStatus	SOURCE
org.springframework.web.socket.CloseStatus	equals(java.lang.Object)	this	org.springframework.web.socket.CloseStatus	SOURCE
org.springframework.web.socket.CloseStatus	equals(java.lang.Object)	reason	org.springframework.web.socket.CloseStatus	SOURCE
org.springframework.web.socket.CloseStatus	hashCode()	code	org.springframework.web.socket.CloseStatus	SOURCE
org.springframework.web.socket.CloseStatus	hashCode()	this	org.springframework.web.socket.CloseStatus	SOURCE
org.springframework.web.socket.CloseStatus	hashCode()	reason	org.springframework.web.socket.CloseStatus	SOURCE
org.springframework.web.socket.CloseStatus	hashCode()	this	org.springframework.web.socket.CloseStatus	SOURCE
org.springframework.web.socket.CloseStatus	toString()	code	org.springframework.web.socket.CloseStatus	SOURCE
org.springframework.web.socket.CloseStatus	toString()	this	org.springframework.web.socket.CloseStatus	SOURCE
