id	class	method	parent	flags	annotations	visibility	non-primitive-return	path
1	org.springframework.web.socket.handler.SessionLimitExceededException	SessionLimitExceededException(java.lang.String,org.springframework.web.socket.CloseStatus)	0	[false, true]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-websocket/src/main/java/org/springframework/web/socket/handler/SessionLimitExceededException.java
2	org.springframework.web.socket.handler.SessionLimitExceededException	getStatus()	0	[]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-websocket/src/main/java/org/springframework/web/socket/handler/SessionLimitExceededException.java
3	org.springframework.web.socket.CloseStatus	CloseStatus(int)	0	[false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-websocket/src/main/java/org/springframework/web/socket/CloseStatus.java
4	org.springframework.web.socket.CloseStatus	CloseStatus(int,java.lang.String)	0	[false, true]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-websocket/src/main/java/org/springframework/web/socket/CloseStatus.java
5	org.springframework.web.socket.CloseStatus	getCode()	0	[]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-websocket/src/main/java/org/springframework/web/socket/CloseStatus.java
6	org.springframework.web.socket.CloseStatus	getReason()	0	[]	org.springframework.lang.Nullable	public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-websocket/src/main/java/org/springframework/web/socket/CloseStatus.java
7	org.springframework.web.socket.CloseStatus	withReason(java.lang.String)	0	[false]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-websocket/src/main/java/org/springframework/web/socket/CloseStatus.java
8	org.springframework.web.socket.CloseStatus	equalsCode(org.springframework.web.socket.CloseStatus)	0	[false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-websocket/src/main/java/org/springframework/web/socket/CloseStatus.java
9	org.springframework.web.socket.CloseStatus	equals(java.lang.Object)	10	[true]	java.lang.Override	public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-websocket/src/main/java/org/springframework/web/socket/CloseStatus.java
11	org.springframework.web.socket.CloseStatus	hashCode()	12	[]	java.lang.Override	public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-websocket/src/main/java/org/springframework/web/socket/CloseStatus.java
13	org.springframework.web.socket.CloseStatus	toString()	14	[]	java.lang.Override	public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-websocket/src/main/java/org/springframework/web/socket/CloseStatus.java
