id	class	method	parent	flags	annotations	visibility	non-primitive-return	path
1	org.springframework.beans.NotWritablePropertyException	NotWritablePropertyException(java.lang.Class,java.lang.String)	0	[false, false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/NotWritablePropertyException.java
2	org.springframework.beans.NotWritablePropertyException	NotWritablePropertyException(java.lang.Class,java.lang.String,java.lang.String)	0	[false, false, false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/NotWritablePropertyException.java
3	org.springframework.beans.NotWritablePropertyException	NotWritablePropertyException(java.lang.Class,java.lang.String,java.lang.String,java.lang.Throwable)	0	[false, false, false, false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/NotWritablePropertyException.java
4	org.springframework.beans.NotWritablePropertyException	NotWritablePropertyException(java.lang.Class,java.lang.String,java.lang.String,java.lang.String[])	0	[false, false, false, false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/NotWritablePropertyException.java
5	org.springframework.beans.NotWritablePropertyException	getPossibleMatches()	0	[]	org.springframework.lang.Nullable	public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/NotWritablePropertyException.java
6	org.springframework.beans.InvalidPropertyException	InvalidPropertyException(java.lang.Class,java.lang.String,java.lang.String)	0	[false, false, false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/InvalidPropertyException.java
7	org.springframework.beans.InvalidPropertyException	InvalidPropertyException(java.lang.Class,java.lang.String,java.lang.String,java.lang.Throwable)	0	[false, false, false, true]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/InvalidPropertyException.java
8	org.springframework.beans.InvalidPropertyException	getBeanClass()	0	[]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/InvalidPropertyException.java
9	org.springframework.beans.InvalidPropertyException	getPropertyName()	0	[]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/InvalidPropertyException.java
10	org.springframework.beans.FatalBeanException	FatalBeanException(java.lang.String)	0	[false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/FatalBeanException.java
11	org.springframework.beans.FatalBeanException	FatalBeanException(java.lang.String,java.lang.Throwable)	0	[false, true]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/FatalBeanException.java
12	org.springframework.beans.BeansException	BeansException(java.lang.String)	0	[false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/BeansException.java
13	org.springframework.beans.BeansException	BeansException(java.lang.String,java.lang.Throwable)	0	[true, true]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/BeansException.java
14	org.springframework.beans.BeanMetadataAttributeAccessor	setSource(java.lang.Object)	0	[true]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/BeanMetadataAttributeAccessor.java
15	org.springframework.beans.BeanMetadataAttributeAccessor	getSource()	16	[]	java.lang.Override,org.springframework.lang.Nullable	public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/BeanMetadataAttributeAccessor.java
17	org.springframework.beans.BeanMetadataAttributeAccessor	addMetadataAttribute(org.springframework.beans.BeanMetadataAttribute)	0	[false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/BeanMetadataAttributeAccessor.java
18	org.springframework.beans.BeanMetadataAttributeAccessor	getMetadataAttribute(java.lang.String)	0	[false]	org.springframework.lang.Nullable	public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/BeanMetadataAttributeAccessor.java
19	org.springframework.beans.BeanMetadataAttributeAccessor	setAttribute(java.lang.String,java.lang.Object)	20	[false, true]	java.lang.Override	public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/BeanMetadataAttributeAccessor.java
21	org.springframework.beans.BeanMetadataAttributeAccessor	getAttribute(java.lang.String)	22	[false]	java.lang.Override,org.springframework.lang.Nullable	public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/BeanMetadataAttributeAccessor.java
23	org.springframework.beans.BeanMetadataAttributeAccessor	removeAttribute(java.lang.String)	24	[false]	java.lang.Override,org.springframework.lang.Nullable	public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/BeanMetadataAttributeAccessor.java
16	org.springframework.beans.BeanMetadataElement	getSource()	0	[]	org.springframework.lang.Nullable	public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/BeanMetadataElement.java
25	org.springframework.beans.BeanMetadataAttribute	BeanMetadataAttribute(java.lang.String,java.lang.Object)	0	[false, true]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/BeanMetadataAttribute.java
26	org.springframework.beans.BeanMetadataAttribute	getName()	0	[]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/BeanMetadataAttribute.java
27	org.springframework.beans.BeanMetadataAttribute	getValue()	0	[]	org.springframework.lang.Nullable	public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/BeanMetadataAttribute.java
28	org.springframework.beans.BeanMetadataAttribute	setSource(java.lang.Object)	0	[true]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/BeanMetadataAttribute.java
29	org.springframework.beans.BeanMetadataAttribute	getSource()	16	[]	java.lang.Override,org.springframework.lang.Nullable	public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/BeanMetadataAttribute.java
30	org.springframework.beans.BeanMetadataAttribute	equals(java.lang.Object)	31	[true]	java.lang.Override	public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/BeanMetadataAttribute.java
