REGION_CLASS	REGION_MEMBER	USED_MEMBER	USED_CLASS	SOURCE_TYPE
org.springframework.context.index.processor.MetadataCollector	MetadataCollector(javax.annotation.processing.ProcessingEnvironment,org.springframework.context.index.processor.CandidateComponentsMetadata)	processingEnvironment	org.springframework.context.index.processor.MetadataCollector	SOURCE
org.springframework.context.index.processor.MetadataCollector	MetadataCollector(javax.annotation.processing.ProcessingEnvironment,org.springframework.context.index.processor.CandidateComponentsMetadata)	this	org.springframework.context.index.processor.MetadataCollector	SOURCE
org.springframework.context.index.processor.MetadataCollector	MetadataCollector(javax.annotation.processing.ProcessingEnvironment,org.springframework.context.index.processor.CandidateComponentsMetadata)	previousMetadata	org.springframework.context.index.processor.MetadataCollector	SOURCE
org.springframework.context.index.processor.MetadataCollector	MetadataCollector(javax.annotation.processing.ProcessingEnvironment,org.springframework.context.index.processor.CandidateComponentsMetadata)	this	org.springframework.context.index.processor.MetadataCollector	SOURCE
org.springframework.context.index.processor.MetadataCollector	MetadataCollector(javax.annotation.processing.ProcessingEnvironment,org.springframework.context.index.processor.CandidateComponentsMetadata)	typeHelper	org.springframework.context.index.processor.MetadataCollector	SOURCE
org.springframework.context.index.processor.MetadataCollector	MetadataCollector(javax.annotation.processing.ProcessingEnvironment,org.springframework.context.index.processor.CandidateComponentsMetadata)	this	org.springframework.context.index.processor.MetadataCollector	SOURCE
org.springframework.context.index.processor.MetadataCollector	markAsProcessed(javax.lang.model.element.Element)	processedSourceTypes	org.springframework.context.index.processor.MetadataCollector	SOURCE
org.springframework.context.index.processor.MetadataCollector	markAsProcessed(javax.lang.model.element.Element)	this	org.springframework.context.index.processor.MetadataCollector	SOURCE
org.springframework.context.index.processor.MetadataCollector	markAsProcessed(javax.lang.model.element.Element)	typeHelper	org.springframework.context.index.processor.MetadataCollector	SOURCE
org.springframework.context.index.processor.MetadataCollector	markAsProcessed(javax.lang.model.element.Element)	this	org.springframework.context.index.processor.MetadataCollector	SOURCE
org.springframework.context.index.processor.MetadataCollector	add(org.springframework.context.index.processor.ItemMetadata)	metadataItems	org.springframework.context.index.processor.MetadataCollector	SOURCE
org.springframework.context.index.processor.MetadataCollector	add(org.springframework.context.index.processor.ItemMetadata)	this	org.springframework.context.index.processor.MetadataCollector	SOURCE
org.springframework.context.index.processor.MetadataCollector	getMetadata()	metadataItems	org.springframework.context.index.processor.MetadataCollector	SOURCE
org.springframework.context.index.processor.MetadataCollector	getMetadata()	this	org.springframework.context.index.processor.MetadataCollector	SOURCE
org.springframework.context.index.processor.MetadataCollector	getMetadata()	previousMetadata	org.springframework.context.index.processor.MetadataCollector	SOURCE
org.springframework.context.index.processor.MetadataCollector	getMetadata()	this	org.springframework.context.index.processor.MetadataCollector	SOURCE
org.springframework.context.index.processor.MetadataCollector	getMetadata()	previousMetadata	org.springframework.context.index.processor.MetadataCollector	SOURCE
org.springframework.context.index.processor.MetadataCollector	getMetadata()	this	org.springframework.context.index.processor.MetadataCollector	SOURCE
org.springframework.context.index.processor.MetadataCollector	deletedInCurrentBuild(java.lang.String)	processingEnvironment	org.springframework.context.index.processor.MetadataCollector	SOURCE
org.springframework.context.index.processor.MetadataCollector	deletedInCurrentBuild(java.lang.String)	this	org.springframework.context.index.processor.MetadataCollector	SOURCE
org.springframework.context.index.processor.MetadataCollector	processedInCurrentBuild(java.lang.String)	processedSourceTypes	org.springframework.context.index.processor.MetadataCollector	SOURCE
