id	class	method	parent	flags	annotations	visibility	non-primitive-return	path
1	org.springframework.context.index.processor.MetadataCollector	MetadataCollector(javax.annotation.processing.ProcessingEnvironment,org.springframework.context.index.processor.CandidateComponentsMetadata)	0	[false, false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/MetadataCollector.java
2	org.springframework.context.index.processor.MetadataCollector	processing(javax.annotation.processing.RoundEnvironment)	0	[false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/MetadataCollector.java
3	org.springframework.context.index.processor.MetadataCollector	markAsProcessed(javax.lang.model.element.Element)	0	[false]		private	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/MetadataCollector.java
4	org.springframework.context.index.processor.MetadataCollector	add(org.springframework.context.index.processor.ItemMetadata)	0	[false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/MetadataCollector.java
5	org.springframework.context.index.processor.MetadataCollector	getMetadata()	0	[]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/MetadataCollector.java
6	org.springframework.context.index.processor.MetadataCollector	shouldBeMerged(org.springframework.context.index.processor.ItemMetadata)	0	[false]		private	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/MetadataCollector.java
7	org.springframework.context.index.processor.MetadataCollector	deletedInCurrentBuild(java.lang.String)	0	[false]		private	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/MetadataCollector.java
8	org.springframework.context.index.processor.MetadataCollector	processedInCurrentBuild(java.lang.String)	0	[false]		private	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/MetadataCollector.java
9	org.springframework.context.index.processor.ItemMetadata	ItemMetadata(java.lang.String,java.util.Set)	0	[false, false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/ItemMetadata.java
10	org.springframework.context.index.processor.ItemMetadata	getType()	0	[]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/ItemMetadata.java
11	org.springframework.context.index.processor.ItemMetadata	getStereotypes()	0	[]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/ItemMetadata.java
12	org.springframework.context.index.processor.CandidateComponentsMetadata	CandidateComponentsMetadata()	0	[]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/CandidateComponentsMetadata.java
13	org.springframework.context.index.processor.CandidateComponentsMetadata	add(org.springframework.context.index.processor.ItemMetadata)	0	[false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/CandidateComponentsMetadata.java
14	org.springframework.context.index.processor.CandidateComponentsMetadata	getItems()	0	[]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/CandidateComponentsMetadata.java
15	org.springframework.context.index.processor.CandidateComponentsMetadata	toString()	16	[]	java.lang.Override	public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/CandidateComponentsMetadata.java
17	org.springframework.context.index.processor.TypeHelper	TypeHelper(javax.annotation.processing.ProcessingEnvironment)	0	[false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/TypeHelper.java
18	org.springframework.context.index.processor.TypeHelper	getType(javax.lang.model.element.Element)	0	[false]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/TypeHelper.java
19	org.springframework.context.index.processor.TypeHelper	getType(javax.lang.model.element.AnnotationMirror)	0	[false]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/TypeHelper.java
20	org.springframework.context.index.processor.TypeHelper	getType(javax.lang.model.type.TypeMirror)	0	[false]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/TypeHelper.java
21	org.springframework.context.index.processor.TypeHelper	getQualifiedName(javax.lang.model.element.Element)	0	[false]		private	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/TypeHelper.java
22	org.springframework.context.index.processor.TypeHelper	getSuperClass(javax.lang.model.element.Element)	0	[false]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/TypeHelper.java
23	org.springframework.context.index.processor.TypeHelper	getDirectInterfaces(javax.lang.model.element.Element)	0	[false]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/TypeHelper.java
24	org.springframework.context.index.processor.TypeHelper	getAllAnnotationMirrors(javax.lang.model.element.Element)	0	[false]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/TypeHelper.java
25	org.springframework.context.index.processor.StandardStereotypesProvider	StandardStereotypesProvider(org.springframework.context.index.processor.TypeHelper)	0	[false]		package	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/StandardStereotypesProvider.java
26	org.springframework.context.index.processor.StandardStereotypesProvider	getStereotypes(javax.lang.model.element.Element)	27	[false]	java.lang.Override	public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/StandardStereotypesProvider.java
27	org.springframework.context.index.processor.StereotypesProvider	getStereotypes(javax.lang.model.element.Element)	0	[false]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/StereotypesProvider.java
28	org.springframework.context.index.processor.SortedProperties	SortedProperties(boolean)	0	[false]		package	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/SortedProperties.java
29	org.springframework.context.index.processor.SortedProperties	SortedProperties(java.util.Properties,boolean)	0	[false, false]		package	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/SortedProperties.java
30	org.springframework.context.index.processor.SortedProperties	store(java.io.OutputStream,java.lang.String)	31	[false, false]	java.lang.Override	public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/SortedProperties.java
32	org.springframework.context.index.processor.SortedProperties	store(java.io.Writer,java.lang.String)	33	[false, false]	java.lang.Override	public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/SortedProperties.java
34	org.springframework.context.index.processor.SortedProperties	storeToXML(java.io.OutputStream,java.lang.String)	35	[false, false]	java.lang.Override	public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/SortedProperties.java
36	org.springframework.context.index.processor.SortedProperties	storeToXML(java.io.OutputStream,java.lang.String,java.lang.String)	37	[false, false, false]	java.lang.Override	public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/SortedProperties.java
38	org.springframework.context.index.processor.SortedProperties	keys()	39	[]	java.lang.Override	public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/SortedProperties.java
40	org.springframework.context.index.processor.SortedProperties	keySet()	41	[]	java.lang.Override	public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/SortedProperties.java
42	org.springframework.context.index.processor.SortedProperties	entrySet()	43	[]	java.lang.Override	public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context-indexer/src/main/java/org/springframework/context/index/processor/SortedProperties.java
