id	class	method	parent	flags	annotations	visibility	non-primitive-return	path
1	org.springframework.messaging.handler.DestinationPatternsMessageCondition	DestinationPatternsMessageCondition(java.lang.String[])	0	[false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/DestinationPatternsMessageCondition.java
2	org.springframework.messaging.handler.DestinationPatternsMessageCondition	DestinationPatternsMessageCondition(java.lang.String[],org.springframework.util.PathMatcher)	0	[false, true]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/DestinationPatternsMessageCondition.java
3	org.springframework.messaging.handler.DestinationPatternsMessageCondition	DestinationPatternsMessageCondition(java.lang.String[],org.springframework.util.RouteMatcher)	0	[false, false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/DestinationPatternsMessageCondition.java
4	org.springframework.messaging.handler.DestinationPatternsMessageCondition	prependLeadingSlash(java.lang.String[],org.springframework.util.RouteMatcher)	0	[false, false]		private	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/DestinationPatternsMessageCondition.java
5	org.springframework.messaging.handler.DestinationPatternsMessageCondition	DestinationPatternsMessageCondition(java.util.Set,org.springframework.util.RouteMatcher)	0	[false, false]		private	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/DestinationPatternsMessageCondition.java
6	org.springframework.messaging.handler.DestinationPatternsMessageCondition	getPatterns()	0	[]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/DestinationPatternsMessageCondition.java
7	org.springframework.messaging.handler.DestinationPatternsMessageCondition	getContent()	8	[]	java.lang.Override	protected	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/DestinationPatternsMessageCondition.java
9	org.springframework.messaging.handler.DestinationPatternsMessageCondition	getToStringInfix()	10	[]	java.lang.Override	protected	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/DestinationPatternsMessageCondition.java
11	org.springframework.messaging.handler.DestinationPatternsMessageCondition	combine(org.springframework.messaging.handler.DestinationPatternsMessageCondition)	12	[false]	java.lang.Override	public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/DestinationPatternsMessageCondition.java
13	org.springframework.messaging.handler.DestinationPatternsMessageCondition	getMatchingCondition(org.springframework.messaging.Message)	14	[false]	java.lang.Override,org.springframework.lang.Nullable	public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/DestinationPatternsMessageCondition.java
15	org.springframework.messaging.handler.DestinationPatternsMessageCondition	matchPattern(java.lang.String,java.lang.Object)	0	[false, false]		private	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/DestinationPatternsMessageCondition.java
16	org.springframework.messaging.handler.DestinationPatternsMessageCondition	getPatternComparator(java.lang.Object)	0	[false]		private	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/DestinationPatternsMessageCondition.java
17	org.springframework.messaging.handler.DestinationPatternsMessageCondition	compareTo(org.springframework.messaging.handler.DestinationPatternsMessageCondition,org.springframework.messaging.Message)	18	[false, false]	java.lang.Override	public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/DestinationPatternsMessageCondition.java
19	org.springframework.messaging.handler.AbstractMessageCondition	equals(java.lang.Object)	20	[true]	java.lang.Override	public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/AbstractMessageCondition.java
21	org.springframework.messaging.handler.AbstractMessageCondition	hashCode()	22	[]	java.lang.Override	public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/AbstractMessageCondition.java
23	org.springframework.messaging.handler.AbstractMessageCondition	toString()	24	[]	java.lang.Override	public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-messaging/src/main/java/org/springframework/messaging/handler/AbstractMessageCondition.java
