REGION_CLASS	REGION_MEMBER	USED_MEMBER	USED_CLASS	SOURCE_TYPE
org.springframework.orm.ObjectRetrievalFailureException	ObjectRetrievalFailureException(java.lang.String,java.lang.Throwable)	DataRetrievalFailureException(java.lang.String,java.lang.Throwable)	org.springframework.dao.DataRetrievalFailureException	SOURCE
org.springframework.orm.ObjectRetrievalFailureException	ObjectRetrievalFailureException(java.lang.Class,java.lang.Object)	ObjectRetrievalFailureException(java.lang.Class,java.lang.Object,java.lang.String,java.lang.Throwable)	org.springframework.orm.ObjectRetrievalFailureException	SOURCE
org.springframework.orm.ObjectRetrievalFailureException	ObjectRetrievalFailureException(java.lang.Class,java.lang.Object)	getName()	java.lang.Class	SOURCE
org.springframework.orm.ObjectRetrievalFailureException	ObjectRetrievalFailureException(java.lang.Class,java.lang.Object,java.lang.String,java.lang.Throwable)	DataRetrievalFailureException(java.lang.String,java.lang.Throwable)	org.springframework.dao.DataRetrievalFailureException	SOURCE
org.springframework.orm.ObjectRetrievalFailureException	ObjectRetrievalFailureException(java.lang.String,java.lang.Object)	ObjectRetrievalFailureException(java.lang.String,java.lang.Object,java.lang.String,java.lang.Throwable)	org.springframework.orm.ObjectRetrievalFailureException	SOURCE
org.springframework.orm.ObjectRetrievalFailureException	ObjectRetrievalFailureException(java.lang.String,java.lang.Object,java.lang.String,java.lang.Throwable)	DataRetrievalFailureException(java.lang.String,java.lang.Throwable)	org.springframework.dao.DataRetrievalFailureException	SOURCE
org.springframework.orm.ObjectRetrievalFailureException	getPersistentClassName()	getName()	java.lang.Class	SOURCE
org.springframework.orm.ObjectRetrievalFailureException	getPersistentClassName()	toString()	java.lang.Object	SOURCE
org.springframework.orm.ObjectOptimisticLockingFailureException	ObjectOptimisticLockingFailureException(java.lang.String,java.lang.Throwable)	OptimisticLockingFailureException(java.lang.String,java.lang.Throwable)	org.springframework.dao.OptimisticLockingFailureException	SOURCE
org.springframework.orm.ObjectOptimisticLockingFailureException	ObjectOptimisticLockingFailureException(java.lang.Class,java.lang.Object)	ObjectOptimisticLockingFailureException(java.lang.Class,java.lang.Object,java.lang.Throwable)	org.springframework.orm.ObjectOptimisticLockingFailureException	SOURCE
org.springframework.orm.ObjectOptimisticLockingFailureException	ObjectOptimisticLockingFailureException(java.lang.Class,java.lang.Object,java.lang.Throwable)	ObjectOptimisticLockingFailureException(java.lang.Class,java.lang.Object,java.lang.String,java.lang.Throwable)	org.springframework.orm.ObjectOptimisticLockingFailureException	SOURCE
org.springframework.orm.ObjectOptimisticLockingFailureException	ObjectOptimisticLockingFailureException(java.lang.Class,java.lang.Object,java.lang.Throwable)	getName()	java.lang.Class	SOURCE
org.springframework.orm.ObjectOptimisticLockingFailureException	ObjectOptimisticLockingFailureException(java.lang.Class,java.lang.Object,java.lang.String,java.lang.Throwable)	OptimisticLockingFailureException(java.lang.String,java.lang.Throwable)	org.springframework.dao.OptimisticLockingFailureException	SOURCE
org.springframework.orm.ObjectOptimisticLockingFailureException	ObjectOptimisticLockingFailureException(java.lang.String,java.lang.Object)	ObjectOptimisticLockingFailureException(java.lang.String,java.lang.Object,java.lang.Throwable)	org.springframework.orm.ObjectOptimisticLockingFailureException	SOURCE
org.springframework.orm.ObjectOptimisticLockingFailureException	ObjectOptimisticLockingFailureException(java.lang.String,java.lang.Object,java.lang.Throwable)	ObjectOptimisticLockingFailureException(java.lang.String,java.lang.Object,java.lang.String,java.lang.Throwable)	org.springframework.orm.ObjectOptimisticLockingFailureException	SOURCE
org.springframework.orm.ObjectOptimisticLockingFailureException	ObjectOptimisticLockingFailureException(java.lang.String,java.lang.Object,java.lang.String,java.lang.Throwable)	OptimisticLockingFailureException(java.lang.String,java.lang.Throwable)	org.springframework.dao.OptimisticLockingFailureException	SOURCE
org.springframework.orm.ObjectOptimisticLockingFailureException	getPersistentClassName()	getName()	java.lang.Class	SOURCE
org.springframework.orm.ObjectOptimisticLockingFailureException	getPersistentClassName()	toString()	java.lang.Object	SOURCE
