id	class	method	parent	flags	annotations	visibility	non-primitive-return	path
1	org.springframework.ui.context.HierarchicalThemeSource	setParentThemeSource(org.springframework.ui.context.ThemeSource)	0	[true]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/ui/context/HierarchicalThemeSource.java
2	org.springframework.ui.context.HierarchicalThemeSource	getParentThemeSource()	0	[]	org.springframework.lang.Nullable	public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/ui/context/HierarchicalThemeSource.java
3	org.springframework.ui.context.ThemeSource	getTheme(java.lang.String)	0	[false]	org.springframework.lang.Nullable	public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/ui/context/ThemeSource.java
4	org.springframework.ui.context.Theme	getName()	0	[]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/ui/context/Theme.java
5	org.springframework.ui.context.Theme	getMessageSource()	0	[]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/ui/context/Theme.java
6	org.springframework.context.MessageSource	getMessage(java.lang.String,java.lang.Object[],java.lang.String,java.util.Locale)	0	[false, true, true, false]	org.springframework.lang.Nullable	public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/context/MessageSource.java
7	org.springframework.context.MessageSource	getMessage(java.lang.String,java.lang.Object[],java.util.Locale)	0	[false, true, false]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/context/MessageSource.java
8	org.springframework.context.MessageSource	getMessage(org.springframework.context.MessageSourceResolvable,java.util.Locale)	0	[false, false]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/context/MessageSource.java
9	org.springframework.context.NoSuchMessageException	NoSuchMessageException(java.lang.String,java.util.Locale)	0	[false, false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/context/NoSuchMessageException.java
10	org.springframework.context.NoSuchMessageException	NoSuchMessageException(java.lang.String)	0	[false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/context/NoSuchMessageException.java
11	org.springframework.context.MessageSourceResolvable	getCodes()	0	[]	org.springframework.lang.Nullable	public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/context/MessageSourceResolvable.java
12	org.springframework.context.MessageSourceResolvable	getArguments()	0	[]	org.springframework.lang.Nullable	public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/context/MessageSourceResolvable.java
13	org.springframework.context.MessageSourceResolvable	getDefaultMessage()	0	[]	org.springframework.lang.Nullable	public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/context/MessageSourceResolvable.java
