kind	class	method	param	index	uri	field
METHOD	org.springframework.ui.context.support.ResourceBundleThemeSource	setBasenamePrefix(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/ui/context/support/ResourceBundleThemeSource.java	basenamePrefix
METHOD	org.springframework.jmx.export.MBeanExporter	setAssembler(org.springframework.jmx.export.assembler.MBeanInfoAssembler)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/jmx/export/MBeanExporter.java	assembler
METHOD	org.springframework.jmx.export.MBeanExporter	setNamingStrategy(org.springframework.jmx.export.naming.ObjectNamingStrategy)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/jmx/export/MBeanExporter.java	namingStrategy
METHOD	org.springframework.jmx.support.MBeanRegistrationSupport	setRegistrationPolicy(org.springframework.jmx.support.RegistrationPolicy)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/jmx/support/MBeanRegistrationSupport.java	registrationPolicy
METHOD	org.springframework.jmx.export.metadata.AbstractJmxAttribute	setDescription(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/jmx/export/metadata/AbstractJmxAttribute.java	description
METHOD	org.springframework.jmx.export.metadata.ManagedMetric	setMetricType(org.springframework.jmx.support.MetricType)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/jmx/export/metadata/ManagedMetric.java	metricType
METHOD	org.springframework.jmx.export.metadata.ManagedOperationParameter	setName(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/jmx/export/metadata/ManagedOperationParameter.java	name
METHOD	org.springframework.jmx.export.metadata.ManagedOperationParameter	setDescription(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/jmx/export/metadata/ManagedOperationParameter.java	description
METHOD	org.springframework.context.annotation.ScopeMetadata	setScopeName(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/context/annotation/ScopeMetadata.java	scopeName
METHOD	org.springframework.context.annotation.ScopeMetadata	setScopedProxyMode(org.springframework.context.annotation.ScopedProxyMode)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/context/annotation/ScopeMetadata.java	scopedProxyMode
METHOD	org.springframework.context.annotation.ClassPathBeanDefinitionScanner	setBeanDefinitionDefaults(org.springframework.beans.factory.support.BeanDefinitionDefaults)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/context/annotation/ClassPathBeanDefinitionScanner.java	beanDefinitionDefaults
METHOD	org.springframework.context.annotation.ClassPathBeanDefinitionScanner	setBeanNameGenerator(org.springframework.beans.factory.support.BeanNameGenerator)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/context/annotation/ClassPathBeanDefinitionScanner.java	beanNameGenerator
METHOD	org.springframework.context.annotation.ClassPathBeanDefinitionScanner	setScopeMetadataResolver(org.springframework.context.annotation.ScopeMetadataResolver)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/context/annotation/ClassPathBeanDefinitionScanner.java	scopeMetadataResolver
METHOD	org.springframework.context.annotation.ClassPathBeanDefinitionScanner	setScopedProxyMode(org.springframework.context.annotation.ScopedProxyMode)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/context/annotation/ClassPathBeanDefinitionScanner.java	scopeMetadataResolver
METHOD	org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider	setResourcePattern(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/context/annotation/ClassPathScanningCandidateComponentProvider.java	resourcePattern
METHOD	org.springframework.context.annotation.AnnotationScopeMetadataResolver	setScopeAnnotationType(java.lang.Class)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/context/annotation/AnnotationScopeMetadataResolver.java	scopeAnnotationType
METHOD	org.springframework.context.support.AbstractApplicationContext	setId(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/context/support/AbstractApplicationContext.java	id
METHOD	org.springframework.context.support.AbstractApplicationContext	setDisplayName(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/context/support/AbstractApplicationContext.java	displayName
METHOD	org.springframework.context.support.AbstractApplicationContext	setApplicationStartup(org.springframework.core.metrics.ApplicationStartup)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/context/support/AbstractApplicationContext.java	applicationStartup
METHOD	org.springframework.context.annotation.AnnotatedBeanDefinitionReader	setEnvironment(org.springframework.core.env.Environment)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/context/annotation/AnnotatedBeanDefinitionReader.java	conditionEvaluator
METHOD	org.springframework.context.annotation.AnnotatedBeanDefinitionReader	setBeanNameGenerator(org.springframework.beans.factory.support.BeanNameGenerator)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/context/annotation/AnnotatedBeanDefinitionReader.java	beanNameGenerator
METHOD	org.springframework.context.annotation.AnnotatedBeanDefinitionReader	setScopeMetadataResolver(org.springframework.context.annotation.ScopeMetadataResolver)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/context/annotation/AnnotatedBeanDefinitionReader.java	scopeMetadataResolver
METHOD	org.springframework.context.annotation.ConfigurationClassPostProcessor	setSourceExtractor(org.springframework.beans.factory.parsing.SourceExtractor)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/context/annotation/ConfigurationClassPostProcessor.java	sourceExtractor
METHOD	org.springframework.context.annotation.ConfigurationClassPostProcessor	setProblemReporter(org.springframework.beans.factory.parsing.ProblemReporter)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/context/annotation/ConfigurationClassPostProcessor.java	problemReporter
METHOD	org.springframework.context.annotation.ConfigurationClassPostProcessor	setMetadataReaderFactory(org.springframework.core.type.classreading.MetadataReaderFactory)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-context/src/main/java/org/springframework/context/annotation/ConfigurationClassPostProcessor.java	metadataReaderFactory
