REGION_CLASS	REGION_MEMBER	USED_MEMBER	USED_CLASS	SOURCE_TYPE
org.apache.commons.logging.impl.SimpleLog	SimpleLog(java.lang.String)	out	java.lang.System	SOURCE
org.apache.commons.logging.impl.SimpleLog	SimpleLog(java.lang.String)	class	org.apache.commons.logging.impl.SimpleLog	SOURCE
org.apache.commons.logging.LogAdapter	log4jSpiPresent	log4jSpiPresent	org.apache.commons.logging.LogAdapter	SOURCE
org.apache.commons.logging.LogAdapter	log4jSlf4jProviderPresent	log4jSlf4jProviderPresent	org.apache.commons.logging.LogAdapter	SOURCE
org.apache.commons.logging.LogAdapter	slf4jSpiPresent	slf4jSpiPresent	org.apache.commons.logging.LogAdapter	SOURCE
org.apache.commons.logging.LogAdapter	createLog	createLog	org.apache.commons.logging.LogAdapter	SOURCE
org.apache.commons.logging.LogAdapter	createLog	createLog	org.apache.commons.logging.LogAdapter	SOURCE
org.apache.commons.logging.LogAdapter	slf4jSpiPresent	slf4jSpiPresent	org.apache.commons.logging.LogAdapter	SOURCE
org.apache.commons.logging.LogAdapter	createLog	createLog	org.apache.commons.logging.LogAdapter	SOURCE
org.apache.commons.logging.LogAdapter	slf4jApiPresent	slf4jApiPresent	org.apache.commons.logging.LogAdapter	SOURCE
org.apache.commons.logging.LogAdapter	createLog	createLog	org.apache.commons.logging.LogAdapter	SOURCE
org.apache.commons.logging.LogAdapter	createLog	createLog	org.apache.commons.logging.LogAdapter	SOURCE
org.apache.commons.logging.LogAdapter	createLog(java.lang.String)	createLog	org.apache.commons.logging.LogAdapter	SOURCE
org.apache.commons.logging.LogAdapter	isPresent(java.lang.String)	class	org.apache.commons.logging.LogAdapter	SOURCE
org.apache.commons.logging.LogAdapter$Log4jLog	class	class	org.apache.commons.logging.LogAdapter$Log4jLog	SOURCE
org.apache.commons.logging.LogAdapter$Log4jLog	class	class	org.apache.commons.logging.LogAdapter$Log4jLog	SOURCE
org.apache.commons.logging.LogAdapter$Log4jLog	Log4jLog(java.lang.String)	name	org.apache.commons.logging.LogAdapter$Log4jLog	SOURCE
org.apache.commons.logging.LogAdapter$Log4jLog	Log4jLog(java.lang.String)	this	org.apache.commons.logging.LogAdapter$Log4jLog	SOURCE
org.apache.commons.logging.LogAdapter$Log4jLog	Log4jLog(java.lang.String)	loggerContext	org.apache.commons.logging.LogAdapter$Log4jLog	SOURCE
org.apache.commons.logging.LogAdapter$Log4jLog	Log4jLog(java.lang.String)	loggerContext	org.apache.commons.logging.LogAdapter$Log4jLog	SOURCE
org.apache.commons.logging.LogAdapter$Log4jLog	Log4jLog(java.lang.String)	class	org.apache.commons.logging.LogAdapter$Log4jLog	SOURCE
org.apache.commons.logging.LogAdapter$Log4jLog	Log4jLog(java.lang.String)	logger	org.apache.commons.logging.LogAdapter$Log4jLog	SOURCE
org.apache.commons.logging.LogAdapter$Log4jLog	Log4jLog(java.lang.String)	this	org.apache.commons.logging.LogAdapter$Log4jLog	SOURCE
