kind	class	method	param	index	uri	field
METHOD	org.springframework.web.reactive.handler.AbstractHandlerMapping	setCorsProcessor(org.springframework.web.cors.reactive.CorsProcessor)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/handler/AbstractHandlerMapping.java	corsProcessor
METHOD	org.springframework.web.reactive.result.view.UrlBasedViewResolver	setPrefix(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/view/UrlBasedViewResolver.java	prefix
METHOD	org.springframework.web.reactive.result.view.UrlBasedViewResolver	setSuffix(java.lang.String)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/view/UrlBasedViewResolver.java	suffix
METHOD	org.springframework.web.reactive.result.view.UrlBasedViewResolver	setRedirectViewProvider(java.util.function.Function)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/view/UrlBasedViewResolver.java	redirectViewProvider
METHOD	org.springframework.web.reactive.result.view.ViewResolverSupport	setDefaultCharset(java.nio.charset.Charset)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/view/ViewResolverSupport.java	defaultCharset
METHOD	org.springframework.web.reactive.result.view.RedirectView	setStatusCode(org.springframework.http.HttpStatusCode)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/view/RedirectView.java	statusCode
METHOD	org.springframework.web.reactive.result.view.AbstractView	setDefaultCharset(java.nio.charset.Charset)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/view/AbstractView.java	defaultCharset
METHOD	org.springframework.web.reactive.result.view.RequestContext	changeLocale(java.util.Locale)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/view/RequestContext.java	locale
METHOD	org.springframework.web.reactive.result.view.RequestContext	changeLocale(java.util.Locale,java.util.TimeZone)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/view/RequestContext.java	locale
METHOD	org.springframework.web.reactive.result.view.RequestContext	changeLocale(java.util.Locale,java.util.TimeZone)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/view/RequestContext.java	timeZone
METHOD	org.springframework.web.reactive.result.method.InvocableHandlerMethod	setParameterNameDiscoverer(org.springframework.core.ParameterNameDiscoverer)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/InvocableHandlerMethod.java	parameterNameDiscoverer
METHOD	org.springframework.web.reactive.result.method.InvocableHandlerMethod	setReactiveAdapterRegistry(org.springframework.core.ReactiveAdapterRegistry)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/InvocableHandlerMethod.java	reactiveAdapterRegistry
METHOD	org.springframework.web.reactive.result.method.InvocableHandlerMethod	setMethodValidator(org.springframework.validation.method.MethodValidator)	null	null	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-webflux/src/main/java/org/springframework/web/reactive/result/method/InvocableHandlerMethod.java	validationGroups
