id	class	method	parent	flags	annotations	visibility	non-primitive-return	path
1	org.springframework.oxm.Marshaller	supports(java.lang.Class)	0	[false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-oxm/src/main/java/org/springframework/oxm/Marshaller.java
2	org.springframework.oxm.Marshaller	marshal(java.lang.Object,javax.xml.transform.Result)	0	[false, false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-oxm/src/main/java/org/springframework/oxm/Marshaller.java
3	org.springframework.oxm.XmlMappingException	XmlMappingException(java.lang.String)	0	[false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-oxm/src/main/java/org/springframework/oxm/XmlMappingException.java
4	org.springframework.oxm.XmlMappingException	XmlMappingException(java.lang.String,java.lang.Throwable)	0	[false, false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-oxm/src/main/java/org/springframework/oxm/XmlMappingException.java
5	org.springframework.oxm.GenericMarshaller	supports(java.lang.reflect.Type)	0	[false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-oxm/src/main/java/org/springframework/oxm/GenericMarshaller.java
6	org.springframework.oxm.Unmarshaller	supports(java.lang.Class)	0	[false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-oxm/src/main/java/org/springframework/oxm/Unmarshaller.java
7	org.springframework.oxm.Unmarshaller	unmarshal(javax.xml.transform.Source)	0	[false]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-oxm/src/main/java/org/springframework/oxm/Unmarshaller.java
8	org.springframework.oxm.ValidationFailureException	ValidationFailureException(java.lang.String)	0	[false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-oxm/src/main/java/org/springframework/oxm/ValidationFailureException.java
9	org.springframework.oxm.ValidationFailureException	ValidationFailureException(java.lang.String,java.lang.Throwable)	0	[false, false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-oxm/src/main/java/org/springframework/oxm/ValidationFailureException.java
10	org.springframework.oxm.GenericUnmarshaller	supports(java.lang.reflect.Type)	0	[false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-oxm/src/main/java/org/springframework/oxm/GenericUnmarshaller.java
11	org.springframework.oxm.config.Jaxb2MarshallerBeanDefinitionParser	getBeanClassName(org.w3c.dom.Element)	12	[false]	java.lang.Override	protected	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-oxm/src/main/java/org/springframework/oxm/config/Jaxb2MarshallerBeanDefinitionParser.java
13	org.springframework.oxm.config.Jaxb2MarshallerBeanDefinitionParser	doParse(org.w3c.dom.Element,org.springframework.beans.factory.xml.ParserContext,org.springframework.beans.factory.support.BeanDefinitionBuilder)	14	[false, false, false]	java.lang.Override	protected	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-oxm/src/main/java/org/springframework/oxm/config/Jaxb2MarshallerBeanDefinitionParser.java
15	org.springframework.oxm.config.OxmNamespaceHandler	init()	16	[]	java.lang.Override	public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-oxm/src/main/java/org/springframework/oxm/config/OxmNamespaceHandler.java
17	org.springframework.oxm.MarshallingFailureException	MarshallingFailureException(java.lang.String)	0	[false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-oxm/src/main/java/org/springframework/oxm/MarshallingFailureException.java
18	org.springframework.oxm.MarshallingFailureException	MarshallingFailureException(java.lang.String,java.lang.Throwable)	0	[false, false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-oxm/src/main/java/org/springframework/oxm/MarshallingFailureException.java
19	org.springframework.oxm.MarshallingException	MarshallingException(java.lang.String)	0	[false]		protected	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-oxm/src/main/java/org/springframework/oxm/MarshallingException.java
20	org.springframework.oxm.MarshallingException	MarshallingException(java.lang.String,java.lang.Throwable)	0	[false, false]		protected	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-oxm/src/main/java/org/springframework/oxm/MarshallingException.java
21	org.springframework.oxm.UnmarshallingFailureException	UnmarshallingFailureException(java.lang.String)	0	[false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-oxm/src/main/java/org/springframework/oxm/UnmarshallingFailureException.java
22	org.springframework.oxm.UnmarshallingFailureException	UnmarshallingFailureException(java.lang.String,java.lang.Throwable)	0	[false, false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-oxm/src/main/java/org/springframework/oxm/UnmarshallingFailureException.java
23	org.springframework.oxm.jaxb.ClassPathJaxb2TypeScanner	ClassPathJaxb2TypeScanner(java.lang.ClassLoader,java.lang.String[])	0	[true, false]		public	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-oxm/src/main/java/org/springframework/oxm/jaxb/ClassPathJaxb2TypeScanner.java
24	org.springframework.oxm.jaxb.ClassPathJaxb2TypeScanner	scanPackages()	0	[]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-oxm/src/main/java/org/springframework/oxm/jaxb/ClassPathJaxb2TypeScanner.java
25	org.springframework.oxm.jaxb.ClassPathJaxb2TypeScanner	isJaxb2Class(org.springframework.core.type.classreading.MetadataReader,org.springframework.core.type.classreading.MetadataReaderFactory)	0	[false, false]		protected	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-oxm/src/main/java/org/springframework/oxm/jaxb/ClassPathJaxb2TypeScanner.java
