id	class	method	parent	flags	annotations	visibility	non-primitive-return	path
1	org.springframework.web.HttpMediaTypeException	HttpMediaTypeException(java.lang.String)	0	[false]	java.lang.Deprecated	protected	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/HttpMediaTypeException.java
2	org.springframework.web.HttpMediaTypeException	HttpMediaTypeException(java.lang.String,java.util.List)	0	[false, false]	java.lang.Deprecated	protected	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/HttpMediaTypeException.java
3	org.springframework.web.HttpMediaTypeException	HttpMediaTypeException(java.lang.String,java.util.List,java.lang.String,java.lang.Object[])	0	[true, false, true, true]		protected	false	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/HttpMediaTypeException.java
4	org.springframework.web.HttpMediaTypeException	getSupportedMediaTypes()	0	[]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/HttpMediaTypeException.java
5	org.springframework.web.HttpMediaTypeException	getBody()	6	[]	java.lang.Override	public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/HttpMediaTypeException.java
7	org.springframework.web.HttpMediaTypeException	getDetailMessageCode()	8	[]	java.lang.Override	public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/HttpMediaTypeException.java
9	org.springframework.web.HttpMediaTypeException	getDetailMessageArguments()	10	[]	java.lang.Override,org.springframework.lang.Nullable	public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/HttpMediaTypeException.java
11	org.springframework.web.ErrorResponse	getStatusCode()	0	[]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/ErrorResponse.java
12	org.springframework.web.ErrorResponse	getHeaders()	0	[]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/ErrorResponse.java
6	org.springframework.web.ErrorResponse	getBody()	0	[]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/ErrorResponse.java
13	org.springframework.web.ErrorResponse	getTypeMessageCode()	0	[]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/ErrorResponse.java
14	org.springframework.web.ErrorResponse	getTitleMessageCode()	0	[]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/ErrorResponse.java
8	org.springframework.web.ErrorResponse	getDetailMessageCode()	0	[]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/ErrorResponse.java
10	org.springframework.web.ErrorResponse	getDetailMessageArguments()	0	[]	org.springframework.lang.Nullable	public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/ErrorResponse.java
15	org.springframework.web.ErrorResponse	getDetailMessageArguments(org.springframework.context.MessageSource,java.util.Locale)	0	[false, false]	org.springframework.lang.Nullable	public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/ErrorResponse.java
16	org.springframework.web.ErrorResponse	updateAndGetBody(org.springframework.context.MessageSource,java.util.Locale)	0	[true, false]		public	true	/Users/nima/Developer/null-repair-auto/projects/spring-framework/spring-web/src/main/java/org/springframework/web/ErrorResponse.java
